folder,subfolder,plate_text,timestamp,image_path
CAM_20,2025-07-11T07+0300,MEI,2025-07-11 07:54:39,detected_vehicles/20250711_075439_frame90_MEI.jpg
CAM_20,2025-07-11T07+0300,"70204,",2025-07-11 07:54:39,detected_vehicles/20250711_075439_frame100_70204.jpg
CAM_20,2025-07-11T07+0300,LL,2025-07-11 07:54:39,detected_vehicles/20250711_075439_frame100_LL.jpg
CAM_20,2025-07-11T07+0300,Ma,2025-07-11 07:54:39,detected_vehicles/20250711_075439_frame110_Ma.jpg
CAM_20,2025-07-11T07+0300,Guld,2025-07-11 07:55:47,detected_vehicles/20250711_075547_frame200_Guld.jpg
CAM_20,2025-07-11T07+0300,MGd,2025-07-11 07:55:47,detected_vehicles/20250711_075547_frame320_MGd.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame60_MSuly.jpg
CAM_20,2025-07-11T07+0300,MLl,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame70_MLl.jpg
CAM_20,2025-07-11T07+0300,MGLld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame90_MGLld.jpg
CAM_20,2025-07-11T07+0300,MGuld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame100_MGuld.jpg
CAM_20,2025-07-11T07+0300,Muld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame110_Muld.jpg
CAM_20,2025-07-11T07+0300,CGLl,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame170_CGLl.jpg
CAM_20,2025-07-11T07+0300,MSuld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame200_MSuld.jpg
CAM_20,2025-07-11T07+0300,MQud,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame290_MQud.jpg
CAM_20,2025-07-11T07+0300,MQuld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame310_MQuld.jpg
CAM_20,2025-07-11T07+0300,MSuld,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame320_MSuld.jpg
CAM_20,2025-07-11T07+0300,I264y,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame350_I264y.jpg
CAM_20,2025-07-11T07+0300,DQd,2025-07-11 07:54:17,detected_vehicles/20250711_075417_frame360_DQd.jpg
CAM_20,2025-07-11T07+0300,GGul,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame40_GGul.jpg
CAM_20,2025-07-11T07+0300,MQLld,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame90_MQLld.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame110_Mud.jpg
CAM_20,2025-07-11T07+0300,Mosuy,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame120_Mosuy.jpg
CAM_20,2025-07-11T07+0300,MQuld,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame130_MQuld.jpg
CAM_20,2025-07-11T07+0300,Guld,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame140_Guld.jpg
CAM_20,2025-07-11T07+0300,GLd,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame180_GLd.jpg
CAM_20,2025-07-11T07+0300,MTJ,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame190_MTJ.jpg
CAM_20,2025-07-11T07+0300,Eaic ,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame200_Eaic.jpg
CAM_20,2025-07-11T07+0300,GQL,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame200_GQL.jpg
CAM_20,2025-07-11T07+0300,MLI,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame210_MLI.jpg
CAM_20,2025-07-11T07+0300,MLI,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame220_MLI.jpg
CAM_20,2025-07-11T07+0300,MSLL,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame230_MSLL.jpg
CAM_20,2025-07-11T07+0300,MSLLI,2025-07-11 07:51:51,detected_vehicles/20250711_075151_frame240_MSLLI.jpg
CAM_20,2025-07-11T07+0300,ILLJ,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame10_ILLJ.jpg
CAM_20,2025-07-11T07+0300,MS4y,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame30_MS4y.jpg
CAM_20,2025-07-11T07+0300,CQLd,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame40_CQLd.jpg
CAM_20,2025-07-11T07+0300,MGEJ,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame20_MGEJ.jpg
CAM_20,2025-07-11T07+0300,MGud,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame50_MGud.jpg
CAM_20,2025-07-11T07+0300,MCud,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame60_MCud.jpg
CAM_20,2025-07-11T07+0300,tE,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame30_tE.jpg
CAM_20,2025-07-11T07+0300,MGL,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame80_MGL.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame90_Mud.jpg
CAM_20,2025-07-11T07+0300,Dld,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame40_Dld.jpg
CAM_20,2025-07-11T07+0300,MSud,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame130_MSud.jpg
CAM_20,2025-07-11T07+0300,tud,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame140_tud.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame220_Mud.jpg
CAM_20,2025-07-11T07+0300,MQLd,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame150_MQLd.jpg
CAM_20,2025-07-11T07+0300,Gd,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame230_Gd.jpg
CAM_20,2025-07-11T07+0300,MSay,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame160_MSay.jpg
CAM_20,2025-07-11T07+0300,tG4d,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame240_tG4d.jpg
CAM_20,2025-07-11T07+0300,MQd,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame170_MQd.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame180_Mud.jpg
CAM_20,2025-07-11T07+0300,MI,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame200_MI.jpg
CAM_20,2025-07-11T07+0300,MQL,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame250_MQL.jpg
CAM_20,2025-07-11T07+0300,MSuy,2025-07-11 07:53:05,detected_vehicles/20250711_075305_frame370_MSuy.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame300_MSuly.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:51:03,detected_vehicles/20250711_075103_frame320_MSuly.jpg
CAM_20,2025-07-11T07+0300,MGLld,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame60_MGLld.jpg
CAM_20,2025-07-11T07+0300,DhE,2025-07-11 07:49:19,detected_vehicles/20250711_074919_frame60_DhE.jpg
CAM_20,2025-07-11T07+0300,MQud,2025-07-11 07:49:19,detected_vehicles/20250711_074919_frame70_MQud.jpg
CAM_20,2025-07-11T07+0300,398ce 222,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame110_398ce222.jpg
CAM_20,2025-07-11T07+0300,MQALJ,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame160_MQALJ.jpg
CAM_20,2025-07-11T07+0300,5J98ce222,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame110_5J98ce222.jpg
CAM_20,2025-07-11T07+0300,MQLD,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame110_MQLD.jpg
CAM_20,2025-07-11T07+0300,MQul,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame170_MQul.jpg
CAM_20,2025-07-11T07+0300,3J9beez!z,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame120_3J9beezz.jpg
CAM_20,2025-07-11T07+0300,tGLd,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame180_tGLd.jpg
CAM_20,2025-07-11T07+0300,9Bee27,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame120_9Bee27.jpg
CAM_20,2025-07-11T07+0300,EE,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame120_EE.jpg
CAM_20,2025-07-11T07+0300,MEud,2025-07-11 07:49:19,detected_vehicles/20250711_074919_frame160_MEud.jpg
CAM_20,2025-07-11T07+0300,MQLd,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame200_MQLd.jpg
CAM_20,2025-07-11T07+0300,3398ee243,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame130_3398ee243.jpg
CAM_20,2025-07-11T07+0300,398ce342,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame130_398ce342.jpg
CAM_20,2025-07-11T07+0300,CSEI,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame130_CSEI.jpg
CAM_20,2025-07-11T07+0300,MQd,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame230_MQd.jpg
CAM_20,2025-07-11T07+0300,98ee222,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame140_98ee222.jpg
CAM_20,2025-07-11T07+0300,398ee12,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame140_398ee12.jpg
CAM_20,2025-07-11T07+0300,tI,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame140_tI.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame250_Mud.jpg
CAM_20,2025-07-11T07+0300,33982e242,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame150_33982e242.jpg
CAM_20,2025-07-11T07+0300,MGLa,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame150_MGLa.jpg
CAM_20,2025-07-11T07+0300,LQLL,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame280_LQLL.jpg
CAM_20,2025-07-11T07+0300,BE4,2025-07-11 07:49:55,detected_vehicles/20250711_074955_frame160_BE4.jpg
CAM_20,2025-07-11T07+0300,MCuL,2025-07-11 07:47:47,detected_vehicles/20250711_074747_frame350_MCuL.jpg
CAM_20,2025-07-11T07+0300,Guld,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame50_Guld.jpg
CAM_20,2025-07-11T07+0300,QLld,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame90_QLld.jpg
CAM_20,2025-07-11T07+0300,MQ,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame100_MQ.jpg
CAM_20,2025-07-11T07+0300,2o907],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame110_2o907.jpg
CAM_20,2025-07-11T07+0300,CGl,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame110_CGl.jpg
CAM_20,2025-07-11T07+0300,2o94u2],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame110_2o94u2.jpg
CAM_20,2025-07-11T07+0300,2o9pm],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame120_2o9pm.jpg
CAM_20,2025-07-11T07+0300,tuI,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame120_tuI.jpg
CAM_20,2025-07-11T07+0300,Ro9euJ,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame130_Ro9euJ.jpg
CAM_20,2025-07-11T07+0300,CL,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame130_CL.jpg
CAM_20,2025-07-11T07+0300,2o9472],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame140_2o9472.jpg
CAM_20,2025-07-11T07+0300,2o972],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame150_2o972.jpg
CAM_20,2025-07-11T07+0300,2094,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame150_2094.jpg
CAM_20,2025-07-11T07+0300,MLd,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame20_MLd.jpg
CAM_20,2025-07-11T07+0300,Qoxenng,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame160_Qoxenng.jpg
CAM_20,2025-07-11T07+0300,MSLL,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame20_MSLL.jpg
CAM_20,2025-07-11T07+0300,QOS481,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame170_QOS481.jpg
CAM_20,2025-07-11T07+0300,MSLl,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame170_MSLl.jpg
CAM_20,2025-07-11T07+0300,Reuw],2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame180_Reuw.jpg
CAM_20,2025-07-11T07+0300,ROn,2025-07-11 07:48:23,detected_vehicles/20250711_074823_frame180_ROn.jpg
CAM_20,2025-07-11T07+0300,MQLl,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame80_MQLl.jpg
CAM_20,2025-07-11T07+0300,093122,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame30_093122.jpg
CAM_20,2025-07-11T07+0300,CI,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame30_CI.jpg
CAM_20,2025-07-11T07+0300,Id,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame130_Id.jpg
CAM_20,2025-07-11T07+0300,MI,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame40_MI.jpg
CAM_20,2025-07-11T07+0300,09S1uk,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame40_09S1uk.jpg
CAM_20,2025-07-11T07+0300,9B14,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame40_9B14.jpg
CAM_20,2025-07-11T07+0300,tLdI,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame170_tLdI.jpg
CAM_20,2025-07-11T07+0300,MSLLJ,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame50_MSLLJ.jpg
CAM_20,2025-07-11T07+0300,MELI,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame60_MELI.jpg
CAM_20,2025-07-11T07+0300,IQuld,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame200_IQuld.jpg
CAM_20,2025-07-11T07+0300,GOLL,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame210_GOLL.jpg
CAM_20,2025-07-11T07+0300,MQLJ,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame70_MQLJ.jpg
CAM_20,2025-07-11T07+0300,Muly,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame220_Muly.jpg
CAM_20,2025-07-11T07+0300,C2Q,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame80_C2Q.jpg
CAM_20,2025-07-11T07+0300,MGL,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame240_MGL.jpg
CAM_20,2025-07-11T07+0300,Md,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame250_Md.jpg
CAM_20,2025-07-11T07+0300,MQLd,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame110_MQLd.jpg
CAM_20,2025-07-11T07+0300,MGud,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame270_MGud.jpg
CAM_20,2025-07-11T07+0300,MGu,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame120_MGu.jpg
CAM_20,2025-07-11T07+0300,MGLl,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame130_MGLl.jpg
CAM_20,2025-07-11T07+0300,MGLd,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame300_MGLd.jpg
CAM_20,2025-07-11T07+0300,MGLE,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame150_MGLE.jpg
CAM_20,2025-07-11T07+0300,tQudd,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame320_tQudd.jpg
CAM_20,2025-07-11T07+0300,Md,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame160_Md.jpg
CAM_20,2025-07-11T07+0300,MQLld,2025-07-11 07:44:59,detected_vehicles/20250711_074459_frame170_MQLld.jpg
CAM_20,2025-07-11T07+0300,MGdd,2025-07-11 07:46:21,detected_vehicles/20250711_074621_frame390_MGdd.jpg
CAM_20,2025-07-11T07+0300,MuE,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame60_MuE.jpg
CAM_20,2025-07-11T07+0300,MGuly,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame50_MGuly.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame60_MSuly.jpg
CAM_20,2025-07-11T07+0300,Suly,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame90_Suly.jpg
CAM_20,2025-07-11T07+0300,MuI,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame150_MuI.jpg
CAM_20,2025-07-11T07+0300,MLJ,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame180_MLJ.jpg
CAM_20,2025-07-11T07+0300,MLl,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame160_MLl.jpg
CAM_20,2025-07-11T07+0300,MGLld,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame190_MGLld.jpg
CAM_20,2025-07-11T07+0300,MQlJ,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame230_MQlJ.jpg
CAM_20,2025-07-11T07+0300,Mud,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame320_Mud.jpg
CAM_20,2025-07-11T07+0300,GSud,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame330_GSud.jpg
CAM_20,2025-07-11T07+0300,MGul,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame340_MGul.jpg
CAM_20,2025-07-11T07+0300,MSLLd,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame320_MSLLd.jpg
CAM_20,2025-07-11T07+0300,Muld,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame350_Muld.jpg
CAM_20,2025-07-11T07+0300,MSuld,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame370_MSuld.jpg
CAM_20,2025-07-11T07+0300,MS,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame350_MS.jpg
CAM_20,2025-07-11T07+0300,MQLd,2025-07-11 07:43:07,detected_vehicles/20250711_074307_frame380_MQLd.jpg
CAM_20,2025-07-11T07+0300,MQud,2025-07-11 07:44:25,detected_vehicles/20250711_074425_frame370_MQud.jpg
CAM_20,2025-07-11T07+0300,MGLl,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame20_MGLl.jpg
CAM_20,2025-07-11T07+0300,MGLl,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame30_MGLl.jpg
CAM_20,2025-07-11T07+0300,ILl,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame40_ILl.jpg
CAM_20,2025-07-11T07+0300,MGLl,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame50_MGLl.jpg
CAM_20,2025-07-11T07+0300,MGLl,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame70_MGLl.jpg
CAM_20,2025-07-11T07+0300,MQuld,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame100_MQuld.jpg
CAM_20,2025-07-11T07+0300,MGuld,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame110_MGuld.jpg
CAM_20,2025-07-11T07+0300,Muld,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame120_Muld.jpg
CAM_20,2025-07-11T07+0300,M4d,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame130_M4d.jpg
CAM_20,2025-07-11T07+0300,MGLL,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame160_MGLL.jpg
CAM_20,2025-07-11T07+0300,MSul,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame170_MSul.jpg
CAM_20,2025-07-11T07+0300,MQuld,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame190_MQuld.jpg
CAM_20,2025-07-11T07+0300,MGuld,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame200_MGuld.jpg
CAM_20,2025-07-11T07+0300,Mq4d,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame230_Mq4d.jpg
CAM_20,2025-07-11T07+0300,MQLd,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame290_MQLd.jpg
CAM_20,2025-07-11T07+0300,GSuL,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame300_GSuL.jpg
CAM_20,2025-07-11T07+0300,tGudd,2025-07-11 07:41:39,detected_vehicles/20250711_074139_frame420_tGudd.jpg
CAM_20,2025-07-11T07+0300,DL,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame10_DL.jpg
CAM_20,2025-07-11T07+0300,MLI,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame20_MLI.jpg
CAM_20,2025-07-11T07+0300,b,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame50_b.jpg
CAM_20,2025-07-11T07+0300,ML,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame10_ML.jpg
CAM_20,2025-07-11T07+0300,MSLE,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame20_MSLE.jpg
CAM_20,2025-07-11T07+0300,MLd,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame90_MLd.jpg
CAM_20,2025-07-11T07+0300,MSAly,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame30_MSAly.jpg
CAM_20,2025-07-11T07+0300,MIL,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame20_MIL.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame80_MSuly.jpg
CAM_20,2025-07-11T07+0300,MGLdd,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame140_MGLdd.jpg
CAM_20,2025-07-11T07+0300,CLL,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame30_CLL.jpg
CAM_20,2025-07-11T07+0300,MQul,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame90_MQul.jpg
CAM_20,2025-07-11T07+0300,MGua,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame100_MGua.jpg
CAM_20,2025-07-11T07+0300,CL,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame40_CL.jpg
CAM_20,2025-07-11T07+0300,MSuly,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame130_MSuly.jpg
CAM_20,2025-07-11T07+0300,MU,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame50_MU.jpg
CAM_20,2025-07-11T07+0300,MU,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame140_MU.jpg
CAM_20,2025-07-11T07+0300,ML,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame60_ML.jpg
CAM_20,2025-07-11T07+0300,MGLLI,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame70_MGLLI.jpg
CAM_20,2025-07-11T07+0300,M44,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame190_M44.jpg
CAM_20,2025-07-11T07+0300,CGlI,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame80_CGlI.jpg
CAM_20,2025-07-11T07+0300,MQLlI,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame200_MQLlI.jpg
CAM_20,2025-07-11T07+0300,MG4l,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame310_MG4l.jpg
CAM_20,2025-07-11T07+0300,MQd,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame320_MQd.jpg
CAM_20,2025-07-11T07+0300,MOuly,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame210_MOuly.jpg
CAM_20,2025-07-11T07+0300,GSLld,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame110_GSLld.jpg
CAM_20,2025-07-11T07+0300,CQud,2025-07-11 07:38:43,detected_vehicles/20250711_073843_frame330_CQud.jpg
CAM_20,2025-07-11T07+0300,MQLld,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame220_MQLld.jpg
CAM_20,2025-07-11T07+0300,tLld,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame130_tLld.jpg
CAM_20,2025-07-11T07+0300,MQuld,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame140_MQuld.jpg
CAM_20,2025-07-11T07+0300,999,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame160_999.jpg
CAM_20,2025-07-11T07+0300,Md,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame160_Md.jpg
CAM_20,2025-07-11T07+0300,"e99911,7927",2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame170_e999117927.jpg
CAM_20,2025-07-11T07+0300,MQLI,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame170_MQLI.jpg
CAM_20,2025-07-11T07+0300,MGLd,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame360_MGLd.jpg
CAM_20,2025-07-11T07+0300,E9991,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame180_E9991.jpg
CAM_20,2025-07-11T07+0300,tL,2025-07-11 07:37:37,detected_vehicles/20250711_073737_frame180_tL.jpg
CAM_20,2025-07-11T07+0300,Meuy,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame370_Meuy.jpg
CAM_20,2025-07-11T07+0300,MQud,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame380_MQud.jpg
CAM_20,2025-07-11T07+0300,MGud,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame430_MGud.jpg
CAM_20,2025-07-11T07+0300,MQud,2025-07-11 07:40:11,detected_vehicles/20250711_074011_frame440_MQud.jpg
CAM_20,2025-07-11T07+0300,MLdd,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame20_MLdd.jpg
CAM_20,2025-07-11T07+0300,ILld,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame70_ILld.jpg
CAM_20,2025-07-11T07+0300,MSud,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame80_MSud.jpg
CAM_20,2025-07-11T07+0300,MGLld,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame90_MGLld.jpg
CAM_20,2025-07-11T07+0300,MOAly,2025-07-11 07:34:40,detected_vehicles/20250711_073440_frame10_MOAly.jpg
CAM_20,2025-07-11T07+0300,MQLld,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame100_MQLld.jpg
CAM_20,2025-07-11T07+0300,MGud,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame110_MGud.jpg
CAM_20,2025-07-11T07+0300,DGE,2025-07-11 07:34:29,detected_vehicles/20250711_073429_frame10_DGE.jpg
CAM_20,2025-07-11T07+0300,MSud,2025-07-11 07:34:40,detected_vehicles/20250711_073440_frame50_MSud.jpg
CAM_20,2025-07-11T07+0300,MClLd,2025-07-11 07:34:29,detected_vehicles/20250711_073429_frame20_MClLd.jpg
CAM_20,2025-07-11T07+0300,MSAL,2025-07-11 07:34:29,detected_vehicles/20250711_073429_frame30_MSAL.jpg
CAM_20,2025-07-11T07+0300,MGuly,2025-07-11 07:37:01,detected_vehicles/20250711_073701_frame180_MGuly.jpg
CAM_20,2025-07-11T07+0300,GGLd,2025-07-11 07:36:09,detected_vehicles/20250711_073609_frame130_GGLd.jpg
CAM_20,2025-07-11T07+0300,MSad,2025-07-11 07:34:29,detected_vehicles/20250711_073429_frame50_MSad.jpg
CAM_20,2025-07-11T07+0300,MSuld,2025-07-11 07:34:29,detected_vehicles/20250711_073429_frame70_MSuld.jpg
